,Reward,Loss
0,372.52747252746144,28.95125336945057
1,458.73015873015,37.732846692204475
2,487.3605947955304,37.59086191654205
3,586.0068259385533,31.176813505589962
4,667.4418604651056,42.53638145327568
5,694.3262411347395,33.19544380903244
6,704.5977011494152,31.24979865550995
7,295.9731543624195,35.48721647262573
8,362.71656050954414,24.408477649092674
9,434.5911949685389,32.90947809815407
10,639.2739273927301,31.48725462704897
11,494.6843853820469,42.807315438985825
12,663.5135135135017,42.23592981696129
13,723.3215547703062,36.65190215408802
14,473.1707317073081,36.88117468357086
15,467.66917293231575,36.29475426673889
16,272.82229965156574,44.17437455058098
17,575.6756756756644,38.44804474711418
18,799.2537313432663,34.48531021177769
19,845.3924914675579,32.84616583585739
20,604.4673539518799,33.84521660208702
21,12.068421052632743,15.629662156105042
22,570.0680272108777,46.65067592263222
23,603.7037037036888,45.90841516852379
24,348.4126984126848,43.65407454967499
25,270.1067615658226,41.05921268463135
26,335.89743589743483,38.56700137257576
27,637.2262773722506,37.99555616080761
28,701.4981273408121,38.418536588549614
29,409.7402597402469,39.232048109173775
30,491.3978494623516,40.14900088310242
31,332.78688524589035,47.46781751513481
32,231.05802047780946,51.75707074999809
33,296.94656488548384,55.16229799389839
34,607.9365079364956,45.95392829179764
35,623.0215827337984,43.53274846076965
36,873.5099337748245,44.84090009331703
37,532.8671328671263,42.380878672003746
38,1.7135313531364034,14.68225683271885
39,410.06711409394876,42.245290637016296
40,655.3956834532295,42.350282698869705
41,219.7492163009455,49.78052717447281
42,616.7832167832039,49.28597620129585
43,744.5945945945784,46.607545018196106
44,292.08633093523815,51.7401659488678
45,428.30188679243867,43.3912108540535
46,313.42756183744484,46.6964405477047
47,385.61151079135357,47.16457651555538
48,691.1392405063189,48.36067944765091
49,288.43846153845254,37.16346228122711
50,785.8267716535325,51.2715422809124
51,818.3006535947537,53.51929506659508
52,292.9961089494008,58.39788952469826
53,583.8487972508449,58.22916877269745
54,434.3283582089471,46.38080629706383
55,852.7272727272559,53.41858869791031
56,470.8812260536249,52.86146330833435
57,210.85043988270095,52.18497094511986
58,204.2929765886247,32.66647094488144
59,855.479452054778,49.26099270582199
60,398.2698961937589,52.59875935316086
61,471.90635451504113,59.34010794758797
62,492.70516717324284,60.73837625980377
63,380.37524429966567,49.93754452466965
64,393.33333333332087,59.91084998846054
65,709.6676737159968,56.625641226768494
66,356.97329376853895,54.2916359603405
67,851.4925373134172,55.07451727986336
68,602.8112449799103,55.99031841754913
69,442.25352112675233,56.32337626814842
70,757.1428571428418,55.81342098116875
71,841.8604651162701,68.19617891311646
72,733.3333333333175,67.2859545648098
73,15.390322580646455,25.74846962094307
74,793.2384341636881,68.30776527523994
75,532.78688524589,66.95129042863846
76,389.1304347826068,59.5786711871624
77,839.2857142856982,62.539265275001526
78,851.4925373134158,60.593432545661926
79,547.2491909384983,57.3661650121212
80,694.5205479451935,65.80972248315811
81,262.3188405796966,70.29861989617348
82,649.9999999999886,69.18453618884087
83,739.5904436859887,73.18441838026047
84,25.362162162163344,26.94383990764618
85,536.6666666666528,64.17082068324089
86,593.0693069306827,69.88404393196106
87,833.774834437075,65.42846536636353
88,878.2608695652071,64.70320773124695
89,696.1165048543553,62.447118639945984
90,806.3670411984906,71.26991885900497
91,851.5570934255963,74.79105323553085
92,850.3546099290662,77.44802942872047
93,866.0377358490447,69.68596082925797
94,401.6611295680919,74.70734703540802
95,672.7272727272588,71.72624978423119
96,582.5938566552738,64.89945697784424
97,762.9283489096416,67.80942150950432
98,26.67959866220886,28.875177562236786
99,470.39711191335607,77.12534293532372
100,634.2657342657213,66.10427621006966
101,798.0263157894599,85.11259818077087
102,805.9233449477225,79.03228878974915
103,428.36879432622743,79.10805779695511
104,597.0588235294009,74.20283249020576
105,861.9377162629653,77.44221603870392
106,493.62549800795205,78.06735676527023
107,307.5342465753299,73.45286077260971
108,358.19397993309866,68.49892327189445
109,888.3720930232458,70.1277369260788
110,540.926640926625,66.4693992137909
111,688.1944444444313,83.77986961603165
112,726.086956521724,77.0434539616108
113,885.6115107913505,73.10606670379639
114,728.3582089552102,71.59526431560516
115,706.0606060605887,78.04694902896881
116,914.1999999999904,63.46931308507919
117,902.0999999999831,74.07589328289032
118,811.7647058823361,76.34219321608543
119,479.13669064746693,72.21618402004242
120,304.06976744184993,73.14263492822647
121,634.0067340067193,97.2675067782402
122,687.9746835442933,87.64991271495819
123,277.2893772893641,86.28932499885559
124,728.0254777069914,78.76682651042938
125,664.7058823529244,80.97868490219116
126,729.787234042542,84.41984105110168
127,803.5714285714128,74.34786468744278
128,869.8113207547062,84.50303155183792
129,798.2456140350716,83.36671185493469
130,805.723905723891,87.12791609764099
131,720.2614379084786,91.68435835838318
132,784.3537414965875,84.96095412969589
133,883.9357429718737,94.89893871545792
134,896.4157706093058,82.16697090864182
135,393.2432432432294,89.77948689460754
136,839.0681003584094,84.96900677680969
137,909.7999999999853,74.97449600696564
138,902.799999999983,78.81974858045578
139,855.1724137930876,83.31411981582642
140,749.1803278688387,77.8789975643158
141,903.5999999999823,92.56161314249039
142,782.142857142842,99.01000118255615
143,884.8484848484673,84.21174973249435
144,574.8251748251652,82.95056468248367
145,787.2727272727112,91.34694111347198
146,785.4166666666521,80.02371042966843
147,704.2168674698694,86.67006742954254
148,876.5624999999851,83.0272388458252
149,902.9999999999833,83.30164766311646
150,834.3065693430498,78.3755310177803
151,753.4201954397229,86.86557447910309
152,874.9103942652187,83.55295795202255
153,842.3076923076773,84.96839094161987
154,861.2403100775113,88.05260968208313
155,679.3103448275741,83.59184402227402
156,877.5280898876285,84.51144134998322
157,805.9233449477226,97.15428012609482
158,624.8322147650889,85.73354971408844
159,871.8875502007911,84.53635543584824
160,592.3076923076852,93.81794637441635
161,803.8461538461402,91.38257217407227
162,707.9999999999874,85.25494635105133
163,687.1621621621472,90.1671672463417
164,696.6101694915104,92.92238420248032
165,886.7109634551393,79.66391116380692
166,860.3960396039521,87.39385986328125
167,777.551020408153,82.24949997663498
168,712.6888217522493,81.44447159767151
169,866.2921348314497,87.56470596790314
170,904.2999999999852,82.35280829668045
171,783.9590443685822,100.8980530500412
172,768.3274021352184,92.55778348445892
173,911.1999999999872,79.40638661384583
174,662.3762376237514,91.84400814771652
175,850.980392156843,88.70662015676498
176,540.243902439014,86.43676495552063
177,410.20408163264193,92.05416715145111
178,561.1842105263004,89.57397294044495
179,437.1024734982233,91.93658697605133
180,684.0909090908964,92.42712569236755
181,803.7800687285064,98.60590130090714
182,906.1999999999857,109.29631304740906
183,716.1993769470242,100.9956567287445
184,896.197718631161,102.4380025267601
185,501.8808777429373,99.07328778505325
186,653.7993920972538,89.17882961034775
187,635.5932203389723,93.91332858800888
188,774.1258741258617,96.69256246089935
189,830.3135888501591,95.8526781797409
190,881.6849816849702,100.27687162160873
191,417.4825174825046,110.95451605319977
192,892.6470588235107,99.99684846401215
193,583.3855799372901,93.34370523691177
194,813.6690647481844,96.21276408433914
195,889.7959183673368,91.94347673654556
196,870.6840390879308,94.82564795017242
197,800.6849315068334,91.60378855466843
198,866.6666666666492,91.92907410860062
199,896.1685823754691,93.2118308544159
200,774.21383647797,96.54915857315063
201,732.0895522387908,102.9275330901146
202,669.4704049844102,111.65717792510986
203,576.7371601208304,100.28735607862473
204,909.2999999999897,91.18290203809738
205,752.9411764705712,96.11018550395966
206,637.4301675977515,99.16594171524048
207,915.0999999999842,82.68848741054535
208,649.163879598649,100.019695520401
209,874.0740740740574,105.87284153699875
210,794.9152542372746,103.99452739953995
211,818.6440677965956,103.21882927417755
212,869.3877551020322,104.71724301576614
213,865.5172413792932,106.8557699918747
214,761.842105263143,100.81122303009033
215,642.0382165604922,103.34412908554077
216,864.9122807017382,109.16423553228378
217,858.9552238805809,103.86313378810883
218,871.8309859154754,104.41617453098297
219,725.443786982236,100.92444372177124
220,864.1577060931777,105.44846004247665
221,814.3835616438182,119.84464347362518
222,826.1992619926078,102.86835432052612
223,878.9473684210366,110.05486232042313
224,743.7499999999866,101.29623597860336
225,881.884057971004,105.50285851955414
226,870.0374531835112,102.7593806385994
227,875.945017182113,96.13418018817902
228,846.3722397476226,104.73148900270462
229,876.8339768339581,109.31766068935394
230,763.3333333333212,100.95142006874084
231,773.0650154798651,113.96444714069366
232,806.1488673139015,108.56882905960083
233,751.4492753623094,116.20704174041748
234,820.9486166007797,108.12202548980713
235,796.8749999999868,118.13900697231293
236,878.4172661870331,107.62045174837112
237,886.577181208036,107.42509704828262
238,792.8571428571258,117.10214030742645
239,824.9999999999848,115.97209775447845
240,872.6027397260087,108.91325235366821
241,885.8657243816101,128.58277487754822
242,608.7087087086986,127.46405160427094
243,684.8101265822664,115.10256606340408
244,651.5337423312784,113.31647789478302
245,743.2601880877587,115.45035296678543
246,795.9999999999859,121.42932641506195
247,901.4999999999911,113.9343529343605
248,599.6047430829908,111.66091054677963
249,488.46153846152436,115.27035593986511
250,821.9858156028242,117.28179085254669
251,699.3421052631431,122.88735002279282
252,841.8181818181653,116.93661403656006
253,828.0303030302873,117.4071114063263
254,722.9813664596123,112.51871943473816
255,419.10828025476246,117.54885470867157
256,909.5999999999841,98.49489068984985
257,855.2715654951952,113.18972957134247
258,878.6476868327267,123.35138964653015
259,889.6193771626196,115.29341059923172
260,855.1724137930868,110.28027373552322
261,864.4128113878871,123.17897474765778
262,822.5589225589065,133.3413565158844
263,704.9535603715077,120.79833161830902
264,719.2771084337247,129.573037981987
265,833.7748344370783,113.4456285238266
266,417.133956386283,112.5085117816925
267,845.5252918287815,122.0087194442749
268,832.3843416369991,114.99414038658142
269,699.9999999999865,117.26780962944031
270,638.2550335570331,112.68936824798584
271,900.6999999999821,126.01934826374054
272,376.0273972602624,117.13777267932892
273,790.5109489050952,127.02291476726532
274,691.0958904109425,124.6836816072464
275,861.4035087719122,120.51961421966553
276,768.8046647230184,113.44788402318954
277,822.7799227799039,111.9324266910553
278,509.9476439790452,123.41100907325745
279,865.3979238754223,113.79457449913025
280,899.9999999999923,125.78891849517822
281,580.2973977695017,124.66538000106812
282,868.4210526315642,121.00463318824768
283,617.8683385579824,126.04428434371948
284,767.3835125447882,126.69715487957001
285,871.3261648745382,124.39700317382812
286,836.5079365079241,123.30533182621002
287,909.3999999999872,106.05704498291016
288,456.3380281690006,110.76961928606033
289,776.2886597937994,122.23312944173813
290,807.2164948453445,112.31467044353485
291,844.2508710801252,130.75833570957184
292,780.3680981594988,124.51508224010468
293,723.5294117646895,128.83769589662552
294,848.9795918367266,117.46929484605789
295,896.5986394557735,126.67863953113556
296,869.4915254237148,117.11285972595215
297,885.4014598539967,129.05007553100586
298,801.023890784965,108.88620328903198
299,862.9629629629457,113.0520828962326
300,892.5925925925764,111.90093410015106
301,810.3448275861921,124.15157568454742
302,808.3333333333153,123.29488456249237
303,833.3333333333221,111.8674743771553
304,762.4161073825348,120.30615186691284
305,663.4069400630761,126.41776168346405
306,758.8957055214621,124.72232568264008
307,869.9248120300579,133.40514063835144
308,851.6728624535165,109.4183908700943
309,862.6168224298872,122.91254162788391
310,855.1724137930863,120.77910530567169
311,759.374999999986,125.87307214736938
312,834.4827586206735,132.9342098236084
313,722.147651006697,122.78358352184296
314,847.9166666666479,127.96289503574371
315,788.8888888888746,125.7093974351883
316,864.0287769784002,133.486279129982
317,890.0332225913535,128.75688076019287
318,844.8529411764522,126.9546320438385
319,608.0745341614796,123.14825868606567
320,798.2456140350714,137.8350911140442
321,418.07228915662785,130.96199440956116
322,862.0253164556874,117.77943587303162
323,878.4172661870327,123.06953823566437
324,623.5494880545903,128.87379717826843
325,847.5409836065434,128.83851385116577
326,739.46488294313,127.93394339084625
327,724.9158249158094,130.40574085712433
328,618.7499999999905,139.04235291481018
329,892.9328621907973,123.66373127698898
330,869.5121951219338,123.0582907795906
331,762.4161073825358,137.55739307403564
332,839.5161290322418,123.53160727024078
333,427.58620689653725,121.88329410552979
334,844.4444444444289,125.21427297592163
335,830.5993690851614,126.8093695640564
336,842.9530201342117,123.81332719326019
337,848.3870967741849,130.82664108276367
338,685.7142857142785,127.97841489315033
339,906.1999999999881,119.35962414741516
340,837.7162629757689,123.96325421333313
341,723.5294117646893,130.69393849372864
342,831.2499999999868,128.05701434612274
343,810.8527131782837,125.64185255765915
344,603.9473684210442,122.56281769275665
345,666.0256410256276,122.4004716873169
346,861.1307420494534,116.47035574913025
347,903.8999999999827,123.02190959453583
348,877.69516728623,116.37829744815826
349,881.5498154981435,121.15894484519958
350,732.7868852458888,124.79974502325058
351,841.7177914110323,133.2088018655777
352,409.65250965249294,135.53952503204346
353,717.3374613003007,140.51699483394623
354,773.0158730158563,128.70239901542664
355,741.216216216199,130.9726401567459
356,568.6390532544257,129.84830391407013
357,888.9298892988816,123.55671560764313
358,785.3046594981934,120.35827732086182
359,508.5409252668892,124.54011285305023
360,822.8395061728224,118.78363502025604
361,797.6897689768891,157.26551020145416
362,863.3333333333233,130.50954568386078
363,875.6097560975466,142.91203212738037
364,851.8900343642448,128.33845019340515
365,759.5890410958739,127.66443657875061
366,696.7741935483767,128.7000014781952
367,827.8350515463735,135.57821929454803
368,854.7038327525986,141.1548409461975
369,885.6115107913483,138.26062095165253
370,880.7692307692157,126.0503431558609
371,478.2312925169949,148.21951520442963
372,847.1698113207433,128.95371115207672
373,879.3103448275693,132.31117975711823
374,915.4999999999866,113.3226842880249
375,853.0201342281703,129.09187924861908
376,775.4098360655623,132.02337861061096
377,843.262411347506,137.19884657859802
378,825.7950530035182,125.52765822410583
379,754.5454545454404,129.69999611377716
380,884.2271293375283,124.10585939884186
381,806.9069069068909,152.12543714046478
382,854.9839228295675,135.41417229175568
383,837.2937293729279,126.46366274356842
384,852.3809523809339,125.64540696144104
385,883.1081081080905,131.99891638755798
386,797.9591836734601,128.00536692142487
387,893.5897435897281,133.32048523426056
388,720.6896551723981,139.17798101902008
389,850.5300353356745,122.38065040111542
390,784.7457627118516,123.59128332138062
391,805.8441558441384,147.6970647573471
392,741.4985590777936,144.64256513118744
393,857.6923076922901,130.1172866821289
394,882.6989619377073,141.55441164970398
395,736.6666666666572,156.69692170619965
396,729.1139240506234,132.699822306633
